cubeJuliaTimeStep, cubeRomeo.position.x, cubeRomeo.velocity.x,cubeRomeo.mass, cubeRomeoImpulse, cubeRomeoKinetic, cubeJulia.position.x, cubeJulia.velocity.x,cubeJulia.mass, cubeJuliaImpulse, velocityEnd, cubeKineticEnd, forceOnJulia 
14.82015,-8.468259,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.84015,-8.503985,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.86015,-8.539712,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.88015,-8.575438,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.90015,-8.611165,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.92015,-8.646892,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.94015,-8.682618,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.96015,-8.718345,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
14.98015,-8.754071,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.00015,-8.789798,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.02015,-8.825524,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.04015,-8.861251,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.06015,-8.896977,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.08016,-8.932704,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.10016,-8.968431,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.12016,-9.004157,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.14016,-9.039884,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.16016,-9.07561,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.18016,-9.111337,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.20016,-9.147063,-1.786333,2,3.572665,3.190985,-10.66,0,2,0,0.8931664,1.595492,1.786333
15.22016,-9.170101,-1.151897,2,2.303794,1.326867,-10.67269,-0.6344358,2,1.268872,0.8931664,1.595492,2.420768
15.24016,-9.187964,-0.8931664,2,1.786333,0.7977462,-10.69055,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
15.26016,-9.205828,-0.8931664,2,1.786333,0.7977462,-10.70842,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.28016,-9.223691,-0.8931663,2,1.786333,0.7977461,-10.72628,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.30016,-9.241554,-0.8931664,2,1.786333,0.7977462,-10.74414,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.32016,-9.259418,-0.8931664,2,1.786333,0.7977462,-10.762,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.34016,-9.277281,-0.8931664,2,1.786333,0.7977462,-10.77987,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.36016,-9.295144,-0.8931664,2,1.786333,0.7977462,-10.79773,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.38016,-9.313008,-0.8931664,2,1.786333,0.7977462,-10.8156,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.40016,-9.330872,-0.8931664,2,1.786333,0.7977462,-10.83346,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.42016,-9.348735,-0.8931664,2,1.786333,0.7977462,-10.85132,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.44016,-9.366598,-0.8931664,2,1.786333,0.7977462,-10.86919,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.46016,-9.384461,-0.8931664,2,1.786333,0.7977462,-10.88705,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.48016,-9.402325,-0.8931664,2,1.786333,0.7977462,-10.90491,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.50016,-9.420188,-0.8931664,2,1.786333,0.7977462,-10.92278,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.52017,-9.438051,-0.8931664,2,1.786333,0.7977462,-10.94064,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.54017,-9.455914,-0.8931664,2,1.786333,0.7977462,-10.9585,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.56017,-9.473778,-0.8931664,2,1.786333,0.7977462,-10.97637,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.58017,-9.491641,-0.8931664,2,1.786333,0.7977462,-10.99423,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.60017,-9.509504,-0.8931664,2,1.786333,0.7977462,-11.01209,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.62017,-9.527368,-0.8931664,2,1.786333,0.7977462,-11.02995,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.64017,-9.545231,-0.8931664,2,1.786333,0.7977462,-11.04782,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.66017,-9.563094,-0.8931664,2,1.786333,0.7977462,-11.06568,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.68017,-9.580957,-0.8931664,2,1.786333,0.7977462,-11.08355,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.70017,-9.598822,-0.8931664,2,1.786333,0.7977462,-11.10141,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.72017,-9.616685,-0.8931664,2,1.786333,0.7977462,-11.11927,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.74017,-9.634548,-0.8931664,2,1.786333,0.7977462,-11.13714,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.76017,-9.652411,-0.8931664,2,1.786333,0.7977462,-11.155,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.78017,-9.670275,-0.8931664,2,1.786333,0.7977462,-11.17286,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.80017,-9.688138,-0.8931664,2,1.786333,0.7977462,-11.19073,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.82017,-9.706001,-0.8931664,2,1.786333,0.7977462,-11.20859,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.84017,-9.723865,-0.8931664,2,1.786333,0.7977462,-11.22645,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.86017,-9.741728,-0.8931664,2,1.786333,0.7977462,-11.24432,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.88017,-9.759591,-0.8931664,2,1.786333,0.7977462,-11.26218,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.90017,-9.777454,-0.8931664,2,1.786333,0.7977462,-11.28004,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.92017,-9.795318,-0.8931664,2,1.786333,0.7977462,-11.2979,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.94018,-9.813181,-0.8931664,2,1.786333,0.7977462,-11.31577,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.96018,-9.831044,-0.8931664,2,1.786333,0.7977462,-11.33363,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
15.98018,-9.848907,-0.8931664,2,1.786333,0.7977462,-11.35149,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.00018,-9.866771,-0.8931664,2,1.786333,0.7977462,-11.36936,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.02018,-9.884635,-0.8931664,2,1.786333,0.7977462,-11.38722,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.04018,-9.902498,-0.8931664,2,1.786333,0.7977462,-11.40509,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.06018,-9.920362,-0.8931664,2,1.786333,0.7977462,-11.42295,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.08018,-9.938225,-0.8931664,2,1.786333,0.7977462,-11.44081,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.10018,-9.956088,-0.8931664,2,1.786333,0.7977462,-11.45868,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.12018,-9.973951,-0.8931664,2,1.786333,0.7977462,-11.47654,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.14018,-9.991815,-0.8931664,2,1.786333,0.7977462,-11.4944,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.16018,-10.00968,-0.8931664,2,1.786333,0.7977462,-11.51227,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.18018,-10.02754,-0.8931664,2,1.786333,0.7977462,-11.53013,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.20018,-10.0454,-0.8931664,2,1.786333,0.7977462,-11.54799,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.22018,-10.06327,-0.8931664,2,1.786333,0.7977462,-11.56586,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.24018,-10.08113,-0.8931664,2,1.786333,0.7977462,-11.58372,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
16.26018,-10.09899,-0.8931664,2,1.786333,0.7977462,-11.60158,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.28018,-10.11686,-0.8931664,2,1.786333,0.7977462,-11.61944,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.30018,-10.13472,-0.8931664,2,1.786333,0.7977462,-11.63731,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.32018,-10.15258,-0.8931664,2,1.786333,0.7977462,-11.65517,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.34018,-10.17045,-0.8931664,2,1.786333,0.7977462,-11.67304,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.36018,-10.18831,-0.8931664,2,1.786333,0.7977462,-11.6909,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.38018,-10.20617,-0.8931664,2,1.786333,0.7977462,-11.70876,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.40018,-10.22404,-0.8931664,2,1.786333,0.7977462,-11.72663,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.42019,-10.2419,-0.8931664,2,1.786333,0.7977462,-11.74449,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.44019,-10.25976,-0.8931664,2,1.786333,0.7977462,-11.76235,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.46019,-10.27763,-0.8931664,2,1.786333,0.7977462,-11.78022,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.48019,-10.29549,-0.8931664,2,1.786333,0.7977462,-11.79808,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.50019,-10.31335,-0.8931664,2,1.786333,0.7977462,-11.81594,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.52019,-10.33122,-0.8931664,2,1.786333,0.7977462,-11.83381,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.54019,-10.34908,-0.8931664,2,1.786333,0.7977462,-11.85167,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.56019,-10.36694,-0.8931664,2,1.786333,0.7977462,-11.86953,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.58019,-10.38481,-0.8931664,2,1.786333,0.7977462,-11.88739,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.60019,-10.40267,-0.8931664,2,1.786333,0.7977462,-11.90526,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.62019,-10.42053,-0.8931664,2,1.786333,0.7977462,-11.92312,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.64019,-10.4384,-0.8931664,2,1.786333,0.7977462,-11.94098,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.66019,-10.45626,-0.8931664,2,1.786333,0.7977462,-11.95885,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.68019,-10.47412,-0.8931664,2,1.786333,0.7977462,-11.97671,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.70019,-10.49199,-0.8931663,2,1.786333,0.7977461,-11.99457,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.72019,-10.50985,-0.8931664,2,1.786333,0.7977462,-12.01244,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
16.74019,-10.52771,-0.8931663,2,1.786333,0.7977461,-12.0303,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.76019,-10.54558,-0.8931664,2,1.786333,0.7977462,-12.04816,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.78019,-10.56344,-0.8931664,2,1.786333,0.7977462,-12.06603,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.80019,-10.5813,-0.8931664,2,1.786333,0.7977462,-12.08389,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.82019,-10.59917,-0.8931664,2,1.786333,0.7977462,-12.10176,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.84019,-10.61703,-0.8931664,2,1.786333,0.7977462,-12.11962,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.8602,-10.63489,-0.8931664,2,1.786333,0.7977462,-12.13748,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.8802,-10.65276,-0.8931664,2,1.786333,0.7977462,-12.15534,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
16.9002,-10.67062,-0.8931663,2,1.786333,0.7977461,-12.17321,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.9202,-10.68848,-0.8931663,2,1.786333,0.7977461,-12.19107,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.9402,-10.70635,-0.8931664,2,1.786333,0.7977462,-12.20893,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.9602,-10.72421,-0.8931664,2,1.786333,0.7977462,-12.2268,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
16.9802,-10.74207,-0.8931664,2,1.786333,0.7977462,-12.24466,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.0002,-10.75994,-0.8931664,2,1.786333,0.7977462,-12.26252,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.0202,-10.7778,-0.8931664,2,1.786333,0.7977462,-12.28039,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.0402,-10.79566,-0.8931664,2,1.786333,0.7977462,-12.29825,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.0602,-10.81353,-0.8931664,2,1.786333,0.7977462,-12.31611,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.0802,-10.83139,-0.8931664,2,1.786333,0.7977462,-12.33398,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.1002,-10.84925,-0.8931664,2,1.786333,0.7977462,-12.35184,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.1202,-10.86712,-0.8931664,2,1.786333,0.7977462,-12.3697,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.1402,-10.88498,-0.8931664,2,1.786333,0.7977462,-12.38757,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.1602,-10.90284,-0.8931663,2,1.786333,0.7977461,-12.40543,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.1802,-10.92071,-0.8931664,2,1.786333,0.7977462,-12.42329,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.2002,-10.93857,-0.8931664,2,1.786333,0.7977462,-12.44116,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.2202,-10.95643,-0.8931664,2,1.786333,0.7977462,-12.45902,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.2402,-10.9743,-0.8931664,2,1.786333,0.7977462,-12.47688,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.2602,-10.99216,-0.8931664,2,1.786333,0.7977462,-12.49475,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.2802,-11.01002,-0.8931664,2,1.786333,0.7977462,-12.51261,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.30021,-11.02789,-0.8931664,2,1.786333,0.7977462,-12.53047,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.32021,-11.04575,-0.8931664,2,1.786333,0.7977462,-12.54834,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.34021,-11.06361,-0.8931664,2,1.786333,0.7977462,-12.5662,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.36021,-11.08148,-0.8931664,2,1.786333,0.7977462,-12.58406,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.38021,-11.09934,-0.8931664,2,1.786333,0.7977462,-12.60193,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.40021,-11.1172,-0.8931664,2,1.786333,0.7977462,-12.61979,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.42021,-11.13507,-0.8931664,2,1.786333,0.7977462,-12.63765,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.44021,-11.15293,-0.8931664,2,1.786333,0.7977462,-12.65552,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.46021,-11.17079,-0.8931664,2,1.786333,0.7977462,-12.67338,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.48021,-11.18866,-0.8931664,2,1.786333,0.7977462,-12.69124,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.50021,-11.20652,-0.8931664,2,1.786333,0.7977462,-12.70911,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.52021,-11.22438,-0.8931664,2,1.786333,0.7977462,-12.72697,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.54021,-11.24225,-0.8931664,2,1.786333,0.7977462,-12.74483,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.56021,-11.26011,-0.8931664,2,1.786333,0.7977462,-12.7627,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.58021,-11.27797,-0.8931664,2,1.786333,0.7977462,-12.78056,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.60021,-11.29584,-0.8931664,2,1.786333,0.7977462,-12.79842,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.62021,-11.3137,-0.8931664,2,1.786333,0.7977462,-12.81629,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.64021,-11.33156,-0.8931664,2,1.786333,0.7977462,-12.83415,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.66021,-11.34943,-0.8931664,2,1.786333,0.7977462,-12.85201,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.68021,-11.36729,-0.8931664,2,1.786333,0.7977462,-12.86988,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.70021,-11.38515,-0.8931664,2,1.786333,0.7977462,-12.88774,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.72021,-11.40302,-0.8931664,2,1.786333,0.7977462,-12.9056,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.74022,-11.42088,-0.8931664,2,1.786333,0.7977462,-12.92347,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.76022,-11.43874,-0.8931664,2,1.786333,0.7977462,-12.94133,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.78022,-11.45661,-0.8931664,2,1.786333,0.7977462,-12.95919,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.80022,-11.47447,-0.8931664,2,1.786333,0.7977462,-12.97706,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.82022,-11.49233,-0.8931664,2,1.786333,0.7977462,-12.99492,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.84022,-11.5102,-0.8931664,2,1.786333,0.7977462,-13.01278,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.86022,-11.52806,-0.8931664,2,1.786333,0.7977462,-13.03065,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.88022,-11.54592,-0.8931664,2,1.786333,0.7977462,-13.04851,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.90022,-11.56379,-0.8931664,2,1.786333,0.7977462,-13.06637,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.92022,-11.58165,-0.8931664,2,1.786333,0.7977462,-13.08424,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.94022,-11.59951,-0.8931664,2,1.786333,0.7977462,-13.1021,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.96022,-11.61738,-0.8931664,2,1.786333,0.7977462,-13.11996,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
17.98022,-11.63524,-0.8931664,2,1.786333,0.7977462,-13.13783,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.00022,-11.6531,-0.8931663,2,1.786333,0.7977461,-13.15569,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.02022,-11.67097,-0.8931664,2,1.786333,0.7977462,-13.17355,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.04022,-11.68883,-0.8931664,2,1.786333,0.7977462,-13.19142,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.06022,-11.70669,-0.8931664,2,1.786333,0.7977462,-13.20928,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.08022,-11.72456,-0.8931663,2,1.786333,0.7977461,-13.22714,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.10022,-11.74242,-0.8931664,2,1.786333,0.7977462,-13.24501,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.12022,-11.76028,-0.8931664,2,1.786333,0.7977462,-13.26287,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.14022,-11.77815,-0.8931664,2,1.786333,0.7977462,-13.28073,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.16022,-11.79601,-0.8931664,2,1.786333,0.7977462,-13.2986,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.18023,-11.81387,-0.8931664,2,1.786333,0.7977462,-13.31646,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.20023,-11.83174,-0.8931664,2,1.786333,0.7977462,-13.33432,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.22023,-11.8496,-0.8931664,2,1.786333,0.7977462,-13.35219,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.24023,-11.86746,-0.8931664,2,1.786333,0.7977462,-13.37005,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.26023,-11.88533,-0.8931664,2,1.786333,0.7977462,-13.38791,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.28023,-11.90319,-0.8931664,2,1.786333,0.7977462,-13.40578,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.30023,-11.92105,-0.8931664,2,1.786333,0.7977462,-13.42364,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.32023,-11.93892,-0.8931664,2,1.786333,0.7977462,-13.4415,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.34023,-11.95678,-0.8931664,2,1.786333,0.7977462,-13.45937,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.36023,-11.97464,-0.8931664,2,1.786333,0.7977462,-13.47723,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.38023,-11.99251,-0.8931664,2,1.786333,0.7977462,-13.49509,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.40023,-12.01037,-0.8931664,2,1.786333,0.7977462,-13.51296,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.42023,-12.02823,-0.8931664,2,1.786333,0.7977462,-13.53082,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.44023,-12.0461,-0.8931664,2,1.786333,0.7977462,-13.54868,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.46023,-12.06396,-0.8931664,2,1.786333,0.7977462,-13.56655,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.48023,-12.08182,-0.8931664,2,1.786333,0.7977462,-13.58441,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.50023,-12.09969,-0.8931664,2,1.786333,0.7977462,-13.60227,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.52023,-12.11755,-0.8931664,2,1.786333,0.7977462,-13.62014,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.54023,-12.13541,-0.8931664,2,1.786333,0.7977462,-13.638,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.56023,-12.15328,-0.8931664,2,1.786333,0.7977462,-13.65586,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.58023,-12.17114,-0.8931664,2,1.786333,0.7977462,-13.67373,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.60023,-12.189,-0.8931664,2,1.786333,0.7977462,-13.69159,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.62024,-12.20687,-0.8931664,2,1.786333,0.7977462,-13.70945,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.64024,-12.22473,-0.8931664,2,1.786333,0.7977462,-13.72732,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.66024,-12.24259,-0.8931664,2,1.786333,0.7977462,-13.74518,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.68024,-12.26046,-0.8931664,2,1.786333,0.7977462,-13.76304,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.70024,-12.27832,-0.8931664,2,1.786333,0.7977462,-13.78091,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.72024,-12.29618,-0.8931664,2,1.786333,0.7977462,-13.79877,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.74024,-12.31404,-0.8931664,2,1.786333,0.7977462,-13.81663,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.76024,-12.33191,-0.8931664,2,1.786333,0.7977462,-13.8345,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.78024,-12.34977,-0.8931664,2,1.786333,0.7977462,-13.85236,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.80024,-12.36764,-0.8931664,2,1.786333,0.7977462,-13.87022,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.82024,-12.3855,-0.8931664,2,1.786333,0.7977462,-13.88809,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.84024,-12.40336,-0.8931664,2,1.786333,0.7977462,-13.90595,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.86024,-12.42123,-0.8931664,2,1.786333,0.7977462,-13.92381,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.88024,-12.43909,-0.8931664,2,1.786333,0.7977462,-13.94168,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.90024,-12.45695,-0.8931664,2,1.786333,0.7977462,-13.95954,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.92024,-12.47482,-0.8931664,2,1.786333,0.7977462,-13.9774,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.94024,-12.49268,-0.8931664,2,1.786333,0.7977462,-13.99527,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.96024,-12.51054,-0.8931664,2,1.786333,0.7977462,-14.01313,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
18.98024,-12.52841,-0.8931664,2,1.786333,0.7977462,-14.03099,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.00024,-12.54627,-0.8931664,2,1.786333,0.7977462,-14.04886,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
