currentTimeStep, cubeRomeo.position.x, cubeRomeo.position.y,alphaRomeo,degree,horizonForceRomeo,verticalForceRomeo, -frictionForceRomeo.x + horizonForceRomeo, -frictionForceRomeo.y + verticalForceRomeo, -frictionForceRomeo.z + zAxisForceRomeo
29.40807,-19.71124,0.7605649,-0.0505621,-2.896995,-0.9914564,19.59197,-0.8930459,19.5968,-1.399202E-08
29.41307,-19.71254,0.7605014,-0.05034557,-2.884589,-0.9872442,19.59278,-0.8871296,19.59768,-1.409818E-08
29.41807,-19.71385,0.7604377,-0.05012714,-2.872073,-0.9829944,19.5936,-0.8811725,19.59855,-1.420319E-08
29.42307,-19.71517,0.7603738,-0.04990679,-2.859448,-0.9787069,19.59441,-0.8751751,19.59943,-1.430704E-08
29.42806,-19.7165,0.7603095,-0.04968486,-2.846733,-0.9743881,19.59523,-0.869144,19.60031,-1.440972E-08
29.43306,-19.71784,0.760245,-0.04946101,-2.833907,-0.9700316,19.59605,-0.8630732,19.60119,-1.451124E-08
29.43806,-19.71919,0.7601803,-0.04923526,-2.820972,-0.9656374,19.59687,-0.856963,19.60207,-1.461158E-08
29.44306,-19.72055,0.7601153,-0.04900791,-2.807947,-0.9612117,19.59769,-0.8508202,19.60295,-1.471074E-08
29.44806,-19.72192,0.7600502,-0.04877866,-2.794811,-0.9567485,19.59852,-0.8446389,19.60384,-1.480873E-08
29.45306,-19.72331,0.7599848,-0.04854783,-2.781586,-0.9522538,19.59934,-0.8384256,19.60472,-1.490553E-08
29.45806,-19.7247,0.7599192,-0.04831507,-2.76825,-0.9477213,19.60017,-0.8321744,19.60561,-1.500114E-08
29.46306,-19.7261,0.7598535,-0.04808073,-2.754823,-0.9431574,19.601,-0.8258919,19.60649,-1.509557E-08
29.46806,-19.72752,0.7597876,-0.04784449,-2.741287,-0.9385558,19.60183,-0.8195722,19.60737,-1.51888E-08
29.47306,-19.72894,0.7597215,-0.04760666,-2.727661,-0.9339228,19.60266,-0.8132221,19.60826,-1.528085E-08
29.47806,-19.73038,0.7596553,-0.04736723,-2.713942,-0.9292581,19.60349,-0.8068415,19.60914,-1.537169E-08
29.48306,-19.73182,0.759589,-0.0471259,-2.700115,-0.9245558,19.60432,-0.8004249,19.61002,-1.546133E-08
29.48805,-19.73328,0.7595225,-0.04688298,-2.686197,-0.919822,19.60515,-0.7939789,19.6109,-1.554977E-08
29.49305,-19.73475,0.7594559,-0.04663846,-2.672187,-0.9150565,19.60599,-0.7875034,19.61178,-1.563701E-08
29.49805,-19.73622,0.7593892,-0.04639236,-2.658087,-0.9102597,19.60682,-0.7809993,19.61266,-1.572305E-08
29.50305,-19.7377,0.7593225,-0.04614467,-2.643895,-0.9054313,19.60765,-0.7744667,19.61354,-1.580787E-08
29.50805,-19.7392,0.7592556,-0.04589539,-2.629612,-0.9005712,19.60848,-0.7679058,19.61442,-1.58915E-08
29.51305,-19.7407,0.7591887,-0.04564452,-2.615238,-0.8956797,19.60931,-0.7613171,19.61529,-1.597391E-08
29.51805,-19.74221,0.7591217,-0.04539206,-2.600774,-0.8907566,19.61014,-0.7547009,19.61617,-1.605511E-08
29.52305,-19.74373,0.7590546,-0.04513801,-2.586218,-0.8858019,19.61097,-0.7480575,19.61704,-1.613511E-08
29.52805,-19.74527,0.7589875,-0.04488238,-2.571571,-0.8808157,19.6118,-0.7413872,19.6179,-1.62139E-08
29.53305,-19.74681,0.7589204,-0.04462515,-2.556833,-0.8757979,19.61263,-0.7346905,19.61877,-1.629147E-08
29.53805,-19.74836,0.7588533,-0.04436665,-2.542022,-0.8707547,19.61345,-0.7279738,19.61964,-1.636783E-08
29.54305,-19.74991,0.7587862,-0.04410657,-2.52712,-0.86568,19.61428,-0.7212312,19.6205,-1.644298E-08
29.54804,-19.75148,0.7587191,-0.04384489,-2.512127,-0.8605736,19.6151,-0.7144631,19.62136,-1.651692E-08
29.55304,-19.75306,0.758652,-0.04358163,-2.497043,-0.8554357,19.61593,-0.7076697,19.62222,-1.658964E-08
29.55804,-19.75464,0.7585849,-0.04331709,-2.481887,-0.8502724,19.61675,-0.7008576,19.62307,-1.666116E-08
29.56304,-19.75624,0.7585179,-0.04305097,-2.466639,-0.8450774,19.61757,-0.694021,19.62392,-1.673146E-08
29.56804,-19.75784,0.7584509,-0.04278358,-2.451319,-0.8398572,19.61838,-0.6871664,19.62476,-1.680055E-08
29.57304,-19.75945,0.758384,-0.0425146,-2.435907,-0.8346052,19.6192,-0.6802877,19.62561,-1.686843E-08
29.57804,-19.76107,0.7583172,-0.04224434,-2.420423,-0.8293278,19.62001,-0.6733915,19.62644,-1.693511E-08
29.58304,-19.7627,0.7582504,-0.04197282,-2.404866,-0.824025,19.62082,-0.6664783,19.62728,-1.700057E-08
29.58804,-19.76434,0.7581837,-0.0416997,-2.389217,-0.8186906,19.62163,-0.6595418,19.62811,-1.706483E-08
29.59304,-19.76598,0.7581171,-0.04142532,-2.373496,-0.8133309,19.62243,-0.6525891,19.62894,-1.712789E-08
29.59804,-19.76763,0.7580507,-0.04114967,-2.357702,-0.8079457,19.62323,-0.6456199,19.62976,-1.718974E-08
29.60303,-19.76929,0.7579843,-0.04087243,-2.341818,-0.8025287,19.62403,-0.6386284,19.63058,-1.725039E-08
29.60803,-19.77096,0.7579181,-0.04059392,-2.32586,-0.7970865,19.62483,-0.6316215,19.63139,-1.730984E-08
29.61303,-19.77264,0.7578521,-0.04031413,-2.30983,-0.7916188,19.62562,-0.624599,19.6322,-1.736809E-08
29.61803,-19.77432,0.7577862,-0.04003308,-2.293727,-0.7861257,19.62641,-0.6175615,19.63301,-1.742514E-08
29.62303,-19.77601,0.7577204,-0.03975076,-2.277551,-0.7806072,19.6272,-0.6105092,19.63381,-1.7481E-08
29.62803,-19.77771,0.7576548,-0.03946717,-2.261302,-0.7750632,19.62798,-0.6034423,19.6346,-1.753567E-08
29.63303,-19.77942,0.7575895,-0.03918231,-2.244981,-0.7694938,19.62876,-0.5963611,19.63539,-1.758914E-08
29.63803,-19.78114,0.7575243,-0.03889617,-2.228587,-0.7638989,19.62953,-0.5892659,19.63617,-1.764143E-08
29.64303,-19.78286,0.7574593,-0.03860908,-2.212137,-0.7582847,19.6303,-0.582163,19.63695,-1.769254E-08
29.64803,-19.78458,0.7573945,-0.03832073,-2.195616,-0.7526453,19.63107,-0.5750468,19.63772,-1.774246E-08
29.65303,-19.78632,0.7573299,-0.0380311,-2.179022,-0.7469803,19.63183,-0.5679173,19.63849,-1.77912E-08
29.65803,-19.78806,0.7572656,-0.03774021,-2.162355,-0.7412899,19.63259,-0.5607749,19.63925,-1.783877E-08
29.66302,-19.78981,0.7572016,-0.03744836,-2.145633,-0.7355803,19.63334,-0.5536259,19.64001,-1.788517E-08
29.66802,-19.79157,0.7571377,-0.03715524,-2.128839,-0.7298453,19.63409,-0.5464644,19.64075,-1.793039E-08
29.67302,-19.79333,0.7570741,-0.03686118,-2.11199,-0.7240911,19.63483,-0.539297,19.6415,-1.797445E-08
29.67802,-19.7951,0.7570108,-0.03656584,-2.095068,-0.7183113,19.63557,-0.5321175,19.64223,-1.801735E-08
29.68302,-19.79688,0.7569478,-0.03626954,-2.078092,-0.7125123,19.63631,-0.5249324,19.64296,-1.805908E-08
29.68802,-19.79866,0.756885,-0.03597198,-2.061043,-0.706688,19.63704,-0.5177358,19.64368,-1.809967E-08
29.69302,-19.80045,0.7568225,-0.03567347,-2.043939,-0.7008443,19.63776,-0.5105342,19.6444,-1.81391E-08
29.69802,-19.80224,0.7567604,-0.035374,-2.026781,-0.6949816,19.63848,-0.5033277,19.64511,-1.817738E-08
29.70302,-19.80405,0.7566985,-0.03507327,-2.00955,-0.6890933,19.63919,-0.4961102,19.64581,-1.821453E-08
29.70802,-19.80585,0.756637,-0.03477158,-1.992265,-0.6831858,19.6399,-0.4888884,19.64651,-1.825053E-08
29.71302,-19.80767,0.7565759,-0.03446895,-1.974925,-0.6772591,19.6406,-0.4816624,19.6472,-1.828539E-08
29.71802,-19.80949,0.756515,-0.03416535,-1.95753,-0.6713132,19.6413,-0.4744323,19.64788,-1.831913E-08
29.72301,-19.81131,0.7564545,-0.03386081,-1.940081,-0.6653481,19.64199,-0.4671985,19.64856,-1.835174E-08
29.72801,-19.81314,0.7563944,-0.03355532,-1.922578,-0.6593637,19.64268,-0.4599611,19.64922,-1.838323E-08
29.73301,-19.81498,0.7563346,-0.03324887,-1.90502,-0.6533602,19.64335,-0.4527203,19.64988,-1.84136E-08
29.73801,-19.81682,0.7562752,-0.03294148,-1.887408,-0.6473374,19.64403,-0.4454763,19.65053,-1.844286E-08
29.74301,-19.81867,0.7562162,-0.03263313,-1.86974,-0.6412955,19.6447,-0.4382293,19.65118,-1.847101E-08
29.74801,-19.82053,0.7561576,-0.03232382,-1.852019,-0.6352342,19.64536,-0.4309793,19.65181,-1.849805E-08
29.75301,-19.82239,0.7560993,-0.03201357,-1.834243,-0.6291539,19.64601,-0.4237268,19.65244,-1.8524E-08
29.75801,-19.82425,0.7560415,-0.03170237,-1.816412,-0.6230544,19.64666,-0.4164718,19.65306,-1.854886E-08
29.76301,-19.82612,0.7559841,-0.03139053,-1.798545,-0.6169419,19.6473,-0.4092208,19.65368,-1.857262E-08
29.76801,-19.828,0.7559271,-0.03107774,-1.780623,-0.6108101,19.64793,-0.4019676,19.65428,-1.859531E-08
29.77301,-19.82987,0.7558706,-0.03076432,-1.762666,-0.6046654,19.64856,-0.3947186,19.65488,-1.861692E-08
29.77801,-19.83176,0.7558144,-0.03044994,-1.744653,-0.5985015,19.64918,-0.3874679,19.65547,-1.863745E-08
29.783,-19.83365,0.7557588,-0.03013462,-1.726586,-0.5923185,19.6498,-0.3802156,19.65605,-1.865692E-08
29.788,-19.83554,0.7557035,-0.02981866,-1.708483,-0.5861225,19.65041,-0.3729679,19.65662,-1.867533E-08
29.793,-19.83744,0.7556487,-0.02950206,-1.690344,-0.5799134,19.65101,-0.3657251,19.65719,-1.869268E-08
29.798,-19.83934,0.7555944,-0.02918452,-1.67215,-0.5736853,19.6516,-0.3584812,19.65774,-1.870898E-08
29.803,-19.84125,0.7555406,-0.02886634,-1.653919,-0.5674443,19.65219,-0.3512424,19.65829,-1.872423E-08
29.808,-19.84316,0.7554873,-0.02854753,-1.635653,-0.5611902,19.65277,-0.344009,19.65883,-1.873845E-08
29.813,-19.84508,0.7554344,-0.02822776,-1.617332,-0.5549171,19.65334,-0.3367747,19.65936,-1.875164E-08
29.818,-19.847,0.755382,-0.02790736,-1.598974,-0.548631,19.6539,-0.329546,19.65988,-1.87638E-08
29.823,-19.84892,0.7553301,-0.02758633,-1.58058,-0.5423319,19.65446,-0.322323,19.66039,-1.877493E-08
29.828,-19.85085,0.7552788,-0.02726466,-1.56215,-0.53602,19.65501,-0.3151058,19.66089,-1.878505E-08
29.833,-19.85279,0.7552279,-0.02694236,-1.543684,-0.5296952,19.65555,-0.3078946,19.66139,-1.879416E-08
29.838,-19.85472,0.7551776,-0.02661943,-1.525181,-0.5233574,19.65608,-0.3006894,19.66187,-1.880227E-08
29.84299,-19.85666,0.7551277,-0.02629586,-1.506642,-0.5170067,19.65661,-0.2934903,19.66235,-1.880938E-08
29.84799,-19.8586,0.7550784,-0.02597166,-1.488067,-0.5106431,19.65713,-0.2862975,19.66282,-1.88155E-08
29.85299,-19.86055,0.7550297,-0.02564683,-1.469455,-0.5042667,19.65764,-0.2791111,19.66328,-1.882064E-08
29.85799,-19.8625,0.7549815,-0.02532168,-1.450825,-0.4978836,19.65814,-0.2719373,19.66373,-1.882479E-08
29.86299,-19.86445,0.7549338,-0.0249959,-1.432159,-0.4914876,19.65863,-0.2647701,19.66417,-1.882798E-08
29.86799,-19.86641,0.7548866,-0.02466948,-1.413457,-0.4850787,19.65912,-0.2576094,19.6646,-1.88302E-08
29.87299,-19.86837,0.7548401,-0.02434274,-1.394737,-0.4786631,19.6596,-0.2504618,19.66502,-1.883146E-08
29.87799,-19.87033,0.7547941,-0.02401538,-1.37598,-0.4722348,19.66007,-0.243321,19.66544,-1.883176E-08
29.88299,-19.8723,0.7547486,-0.02368738,-1.357187,-0.4657936,19.66053,-0.236187,19.66584,-1.883113E-08
29.88799,-19.87427,0.7547038,-0.02335906,-1.338375,-0.4593457,19.66099,-0.2290661,19.66623,-1.882955E-08
29.89299,-19.87624,0.7546595,-0.02303011,-1.319528,-0.452885,19.66143,-0.2219523,19.66662,-1.882704E-08
29.89799,-19.87821,0.7546158,-0.02270084,-1.300663,-0.4464177,19.66187,-0.2148518,19.667,-1.88236E-08
29.90298,-19.88019,0.7545727,-0.02237126,-1.281779,-0.4399438,19.6623,-0.2077647,19.66736,-1.881924E-08
29.90798,-19.88217,0.7545302,-0.02204104,-1.262859,-0.433457,19.66272,-0.2006846,19.66772,-1.881397E-08
29.91298,-19.88415,0.7544883,-0.02171051,-1.243921,-0.4269637,19.66313,-0.1936182,19.66807,-1.880779E-08
29.91798,-19.88614,0.754447,-0.02137966,-1.224964,-0.4204638,19.66354,-0.1865652,19.66841,-1.880072E-08
29.92298,-19.88812,0.7544063,-0.0210485,-1.20599,-0.4139574,19.66393,-0.1795258,19.66874,-1.879275E-08
29.92798,-19.89011,0.7543662,-0.0207167,-1.18698,-0.4074381,19.66432,-0.1724937,19.66906,-1.878389E-08
29.93298,-19.8921,0.7543266,-0.02038459,-1.167951,-0.4009123,19.6647,-0.1654753,19.66937,-1.877416E-08
29.93798,-19.89409,0.7542878,-0.02005216,-1.148904,-0.3943798,19.66507,-0.1584705,19.66967,-1.876355E-08
29.94298,-19.89609,0.7542495,-0.01971941,-1.129839,-0.3878409,19.66543,-0.1514795,19.66996,-1.875208E-08
29.94798,-19.89809,0.7542119,-0.01938635,-1.110756,-0.3812954,19.66578,-0.1445023,19.67024,-1.873974E-08
29.95298,-19.90009,0.7541749,-0.01905297,-1.091655,-0.3747433,19.66612,-0.1375387,19.67052,-1.872655E-08
29.95798,-19.90208,0.7541385,-0.01871959,-1.072554,-0.3681911,19.66646,-0.1305952,19.67078,-1.871252E-08
29.96297,-19.90409,0.7541028,-0.0183859,-1.053434,-0.3616323,19.66678,-0.1236655,19.67103,-1.869765E-08
29.96797,-19.90609,0.7540677,-0.01805189,-1.034297,-0.3550669,19.6671,-0.1167495,19.67128,-1.868194E-08
29.97297,-19.90809,0.7540332,-0.01771756,-1.015142,-0.348495,19.66741,-0.1098473,19.67151,-1.866542E-08
29.97797,-19.9101,0.7539994,-0.01738324,-0.9959863,-0.341923,19.66771,-0.1029652,19.67174,-1.864807E-08
29.98297,-19.9121,0.7539663,-0.0170486,-0.9768129,-0.3353444,19.668,-0.09609696,19.67196,-1.862991E-08
29.98797,-19.91411,0.7539337,-0.01671364,-0.9576212,-0.3287593,19.66828,-0.08924238,19.67216,-1.861095E-08
29.99297,-19.91612,0.7539018,-0.01637869,-0.9384298,-0.322174,19.66856,-0.08240794,19.67236,-1.859119E-08
29.99797,-19.91813,0.7538706,-0.01604342,-0.9192201,-0.3155822,19.66882,-0.0755872,19.67255,-1.857064E-08
30.00297,-19.92014,0.75384,-0.01570815,-0.9000106,-0.3089902,19.66908,-0.06878652,19.67273,-1.854931E-08
30.00797,-19.92215,0.7538101,-0.01537256,-0.880783,-0.3023917,19.66932,-0.06199956,19.6729,-1.85272E-08
30.01297,-19.92417,0.7537809,-0.01503698,-0.8615554,-0.2957931,19.66956,-0.0552326,19.67306,-1.850433E-08
30.01797,-19.92618,0.7537524,-0.0147014,-0.8423279,-0.2891942,19.66979,-0.04848556,19.67321,-1.848069E-08
30.02296,-19.92819,0.7537245,-0.0143655,-0.8230823,-0.2825889,19.67001,-0.04175223,19.67335,-1.845629E-08
30.02796,-19.93021,0.7536972,-0.0140296,-0.8038368,-0.2759835,19.67022,-0.03503878,19.67348,-1.843114E-08
30.03296,-19.93222,0.7536706,-0.0136937,-0.7845914,-0.2693778,19.67043,-0.02834518,19.6736,-1.840525E-08
30.03796,-19.93423,0.7536447,-0.01335781,-0.765346,-0.262772,19.67062,-0.02167137,19.67372,-1.837863E-08
30.04296,-19.93625,0.7536195,-0.01302191,-0.7461007,-0.256166,19.6708,-0.01501738,19.67382,-1.835128E-08
30.04796,-19.93826,0.7535949,-0.01268602,-0.7268555,-0.2495598,19.67098,-0.008383036,19.67392,-1.832321E-08
30.05296,-19.94028,0.753571,-0.01235013,-0.7076103,-0.2429536,19.67115,-0.00176844,19.67401,-1.829442E-08
30.05796,-19.94229,0.7535478,-0.01201424,-0.6883652,-0.2363471,19.6713,0.00482659,19.67408,-1.826493E-08
30.06296,-19.94431,0.7535253,-0.01167835,-0.6691203,-0.2297406,19.67145,0.011402,19.67415,-1.823473E-08
30.06796,-19.94632,0.7535034,-0.01134246,-0.6498753,-0.2231339,19.67159,0.0179579,19.67421,-1.820384E-08
30.07296,-19.94833,0.7534823,-0.01100658,-0.6306304,-0.2165271,19.67172,0.02449436,19.67426,-1.817227E-08
30.07796,-19.95035,0.7534618,-0.01067069,-0.6113856,-0.2099202,19.67185,0.03101139,19.6743,-1.814002E-08
30.08295,-19.95236,0.753442,-0.01033481,-0.5921409,-0.2033132,19.67196,0.03750914,19.67433,-1.810709E-08
30.08795,-19.95437,0.7534229,-0.009999242,-0.5729144,-0.1967123,19.67207,0.04398134,19.67436,-1.80735E-08
30.09295,-19.95639,0.7534044,-0.009663679,-0.553688,-0.1901114,19.67216,0.05043434,19.67437,-1.803925E-08
30.09795,-19.9584,0.7533866,-0.009328115,-0.5344616,-0.1835103,19.67225,0.05686823,19.67438,-1.800434E-08
30.10295,-19.96041,0.7533695,-0.00899287,-0.5152535,-0.1769155,19.67233,0.06327681,19.67437,-1.796879E-08
30.10795,-19.96242,0.7533531,-0.008657627,-0.4960455,-0.1703205,19.6724,0.06966643,19.67436,-1.79326E-08
30.11295,-19.96443,0.7533374,-0.008322703,-0.4768558,-0.1637318,19.67246,0.07603095,19.67434,-1.789578E-08
30.11795,-19.96644,0.7533223,-0.007987779,-0.457666,-0.157143,19.67251,0.08237661,19.67431,-1.785833E-08
30.12295,-19.96844,0.7533079,-0.007653174,-0.4384945,-0.1505604,19.67256,0.08869739,19.67427,-1.782026E-08
30.12795,-19.97045,0.7532942,-0.007318569,-0.4193231,-0.1439778,19.67259,0.09499949,19.67422,-1.778158E-08
30.13295,-19.97245,0.7532812,-0.006984284,-0.40017,-0.1374014,19.67262,0.1012768,19.67417,-1.774229E-08
30.13795,-19.97446,0.7532688,-0.006650317,-0.3810351,-0.1308312,19.67264,0.1075295,19.67411,-1.770241E-08
30.14294,-19.97646,0.7532572,-0.006316351,-0.3619003,-0.124261,19.67265,0.1137638,19.67404,-1.766193E-08
30.14794,-19.97846,0.7532461,-0.005982704,-0.3427837,-0.117697,19.67265,0.1199737,19.67395,-1.762087E-08
30.15294,-19.98046,0.7532358,-0.005649374,-0.3236853,-0.1111393,19.67264,0.1261591,19.67387,-1.757922E-08
30.15794,-19.98246,0.7532262,-0.005316364,-0.3046052,-0.1045878,19.67262,0.1323204,19.67377,-1.753701E-08
30.16294,-19.98445,0.7532172,-0.004983672,-0.2855434,-0.09804259,19.6726,0.1384574,19.67366,-1.749422E-08
30.16794,-19.98644,0.7532089,-0.004651299,-0.2664998,-0.09150365,19.67257,0.1445704,19.67355,-1.745088E-08
30.17294,-19.98844,0.7532012,-0.004319244,-0.2474744,-0.08497096,19.67253,0.1506594,19.67343,-1.740698E-08
30.17794,-19.99043,0.7531943,-0.003987507,-0.2284673,-0.07844456,19.67248,0.1567246,19.6733,-1.736253E-08
30.18294,-19.99241,0.753188,-0.003656088,-0.2094784,-0.07192443,19.67242,0.1627661,19.67316,-1.731754E-08
30.18794,-19.9944,0.7531823,-0.003324989,-0.1905078,-0.06541059,19.67235,0.1687841,19.67302,-1.727203E-08
30.19294,-19.99638,0.7531773,-0.002994207,-0.1715554,-0.05890304,19.67228,0.1747785,19.67286,-1.722598E-08
30.19794,-19.99836,0.7531731,-0.002663743,-0.1526212,-0.0524018,19.6722,0.1807497,19.6727,-1.717941E-08
30.20293,-20.00034,0.7531694,-0.002333916,-0.1337235,-0.04591313,19.67211,0.1866913,19.67253,-1.713232E-08
30.20793,-20.00232,0.7531664,-0.002004407,-0.1148441,-0.03943076,19.67201,0.1926098,19.67236,-1.708472E-08
30.21293,-20.00429,0.7531641,-0.001675216,-0.09598281,-0.03295472,19.6719,0.1985054,19.67218,-1.703662E-08
30.21793,-20.00626,0.7531624,-0.001346343,-0.07713979,-0.02648499,19.67179,0.2043782,19.67199,-1.698802E-08
30.22293,-20.00823,0.7531614,-0.001018107,-0.05833321,-0.02002786,19.67166,0.210222,19.67179,-1.693893E-08
30.22793,-20.0102,0.753161,-0.0006901879,-0.03954485,-0.01357706,19.67153,0.2160432,19.67158,-1.688935E-08
30.23293,-20.01216,0.7531612,-0.0003629053,-0.02079294,-0.007138854,19.6714,0.2218358,19.67137,-1.68393E-08
30.23793,-20.01412,0.7531621,-3.594067E-05,-0.002059249,-0.0007069979,19.67125,0.2276061,19.67115,-1.678877E-08
30.24293,-20.01608,0.7531636,0.000290388,0.01663801,0.005712251,19.6711,0.233348,19.67092,-1.673778E-08
30.24793,-20.01803,0.7531658,0.0006163988,0.03531705,0.01212514,19.67093,0.2390679,19.67068,-1.668632E-08
30.25293,-20.01999,0.7531686,0.0009417736,0.05395966,0.01852541,19.67076,0.2447597,19.67044,-1.663441E-08
30.25793,-20.02193,0.753172,0.001266831,0.07258405,0.02491932,19.67059,0.2504298,19.67019,-1.658205E-08
30.26292,-20.02388,0.7531761,0.001591252,0.09117202,0.0313006,19.6704,0.2560721,19.66994,-1.652925E-08
30.26792,-20.02582,0.7531808,0.001915037,0.1097236,0.03766924,19.67021,0.2616867,19.66967,-1.6476E-08
30.27292,-20.02776,0.7531861,0.002238187,0.1282387,0.04402524,19.67002,0.2672738,19.6694,-1.642233E-08
30.27792,-20.0297,0.753192,0.002561019,0.1467356,0.05037486,19.66981,0.2728397,19.66913,-1.636822E-08
30.28292,-20.03163,0.7531986,0.002883215,0.165196,0.05671183,19.66959,0.2783785,19.66884,-1.63137E-08
30.28792,-20.03356,0.7532057,0.003204776,0.1836201,0.06303614,19.66937,0.2838902,19.66856,-1.625876E-08
30.29292,-20.03548,0.7532135,0.0035257,0.2020077,0.0693478,19.66915,0.2893751,19.66826,-1.620342E-08
30.29792,-20.0374,0.7532218,0.00384599,0.220359,0.0756468,19.66891,0.2948332,19.66796,-1.614767E-08
30.30292,-20.03932,0.7532308,0.004165643,0.2386738,0.08193313,19.66867,0.3002647,19.66765,-1.609152E-08
30.30792,-20.04123,0.7532403,0.004484661,0.2569521,0.08820678,19.66842,0.3056698,19.66733,-1.603497E-08
30.31292,-20.04314,0.7532504,0.004803044,0.2751941,0.09446777,19.66816,0.3110487,19.66701,-1.597804E-08
30.31791,-20.04505,0.7532611,0.005120791,0.2933997,0.1007161,19.6679,0.3164015,19.66669,-1.592073E-08
30.32291,-20.04695,0.7532725,0.005437902,0.3115689,0.1069517,19.66763,0.3217283,19.66635,-1.586304E-08
30.32791,-20.04885,0.7532844,0.005754379,0.3297016,0.1131747,19.66735,0.3270295,19.66601,-1.580498E-08
30.33291,-20.05074,0.7532969,0.006070219,0.3477979,0.1193849,19.66707,0.332305,19.66567,-1.574655E-08
30.33791,-20.05263,0.7533099,0.006385106,0.3658396,0.1255762,19.66678,0.3375488,19.66532,-1.568777E-08
30.34291,-20.05451,0.7533235,0.006699358,0.3838449,0.1317548,19.66649,0.3427674,19.66496,-1.562863E-08
30.34791,-20.05639,0.7533377,0.007012975,0.4018139,0.1379207,19.66618,0.3479609,19.6646,-1.556913E-08
30.35291,-20.05827,0.7533524,0.007325956,0.4197463,0.1440739,19.66587,0.3531296,19.66423,-1.550928E-08
30.35791,-20.06014,0.7533677,0.007637983,0.4376242,0.1502081,19.66556,0.3582671,19.66386,-1.54491E-08
30.36291,-20.06201,0.7533835,0.007949376,0.4554657,0.1563297,19.66524,0.3633803,19.66348,-1.538858E-08
30.36791,-20.06387,0.7533999,0.008259815,0.4732525,0.1624322,19.66491,0.3684627,19.6631,-1.532774E-08
30.37291,-20.06573,0.7534168,0.00856962,0.491003,0.1685221,19.66458,0.3735209,19.66271,-1.526656E-08
30.3779,-20.06758,0.7534343,0.00887847,0.5086989,0.1745929,19.66424,0.3785488,19.66232,-1.520507E-08
30.3829,-20.06943,0.7534523,0.009186686,0.5263584,0.1806511,19.66389,0.3835529,19.66192,-1.514326E-08
30.3879,-20.07127,0.7534708,0.009493949,0.5439632,0.1866902,19.66354,0.3885271,19.66151,-1.508114E-08
30.3929,-20.07311,0.7534898,0.009800576,0.5615316,0.1927167,19.66318,0.3934777,19.6611,-1.501871E-08
30.3979,-20.07494,0.7535093,0.01010625,0.5790455,0.1987241,19.66282,0.3983989,19.66069,-1.495598E-08
30.4029,-20.07677,0.7535294,0.01041129,0.5965229,0.2047188,19.66245,0.4032968,19.66027,-1.489296E-08
30.4079,-20.07859,0.7535499,0.01071537,0.6139457,0.2106946,19.66208,0.4081656,19.65985,-1.482964E-08
30.4129,-20.08041,0.753571,0.01101851,0.631314,0.2166513,19.66169,0.4130053,19.65942,-1.476603E-08
30.4179,-20.08222,0.7535925,0.01132069,0.6486276,0.222589,19.66131,0.4178162,19.65899,-1.470214E-08
30.4229,-20.08403,0.7536145,0.01162223,0.6659048,0.228514,19.66092,0.4226047,19.65855,-1.463798E-08
30.4279,-20.08583,0.753637,0.01192282,0.6831275,0.23442,19.66052,0.4273647,19.65811,-1.457354E-08
30.4329,-20.08763,0.7536599,0.01222246,0.7002954,0.240307,19.66012,0.4320964,19.65767,-1.450883E-08
30.43789,-20.08942,0.7536833,0.01252115,0.7174089,0.246175,19.65971,0.4367999,19.65722,-1.444386E-08
30.44289,-20.09121,0.7537072,0.01281888,0.7344677,0.252024,19.6593,0.4414756,19.65677,-1.437862E-08
30.44789,-20.09299,0.7537316,0.01311566,0.7514719,0.257854,19.65889,0.4461236,19.65631,-1.431314E-08
30.45289,-20.09476,0.7537565,0.01341149,0.7684215,0.263665,19.65847,0.450744,19.65585,-1.424739E-08
30.45789,-20.09653,0.7537817,0.01370636,0.7853165,0.269457,19.65804,0.455337,19.65538,-1.418141E-08
