currentTimeStep, cubeJulia.position.x, cubeJulia.position.y, alphaJulia, degree, horizonForceJulia, verticalForceJulia, -frictionForceJulia.x + horizonForceJulia, -frictionForceJulia.y + verticalForceJulia, -frictionForceJulia.z + zAxisForceJulia
27.75834,-22.0886,0.7784606,0.09640186,5.523419,1.879986,19.4411,1.867187,19.44228,2.465712E-09
27.76834,-22.08811,0.7784156,0.09632044,5.518755,1.878446,19.4417,1.864328,19.44301,2.588731E-09
27.77834,-22.0876,0.7783684,0.09623519,5.51387,1.876834,19.44233,1.861335,19.44377,2.711423E-09
27.78834,-22.08707,0.7783189,0.09614611,5.508766,1.87515,19.44299,1.858207,19.44456,2.833771E-09
27.79834,-22.08652,0.7782673,0.09605288,5.503425,1.873386,19.44368,1.854939,19.44539,2.955761E-09
27.80834,-22.08594,0.7782135,0.09595581,5.497863,1.87155,19.44439,1.851537,19.44625,3.077378E-09
27.81833,-22.08533,0.7781575,0.09585492,5.492083,1.869642,19.44514,1.848001,19.44715,3.198606E-09
27.82833,-22.08471,0.7780994,0.09575019,5.486082,1.86766,19.44591,1.844333,19.44807,3.319429E-09
27.83833,-22.08406,0.7780392,0.09564163,5.479862,1.865606,19.4467,1.840532,19.44903,3.439835E-09
27.84833,-22.08339,0.7779768,0.09552924,5.473423,1.86348,19.44753,1.836599,19.45003,3.559809E-09
27.85833,-22.08269,0.7779122,0.09541301,5.466763,1.86128,19.44838,1.832535,19.45105,3.679334E-09
27.86833,-22.08198,0.7778456,0.09529296,5.459885,1.859008,19.44926,1.828339,19.45211,3.798398E-09
27.87832,-22.08124,0.7777768,0.09516907,5.452786,1.856663,19.45016,1.824014,19.4532,3.916985E-09
27.88832,-22.08047,0.777706,0.09504136,5.445469,1.854245,19.45109,1.819558,19.45432,4.035082E-09
27.89832,-22.07969,0.7776331,0.09490982,5.437932,1.851754,19.45205,1.814973,19.45547,4.152675E-09
27.90832,-22.07888,0.7775581,0.09477444,5.430175,1.84919,19.45303,1.81026,19.45665,4.269749E-09
27.91832,-22.07805,0.7774811,0.09463555,5.422217,1.84656,19.45404,1.805424,19.45786,4.386292E-09
27.92832,-22.0772,0.777402,0.09449282,5.41404,1.843856,19.45508,1.800461,19.4591,4.50229E-09
27.93831,-22.07632,0.777321,0.09434627,5.405643,1.84108,19.45613,1.795371,19.46037,4.617729E-09
27.94831,-22.07542,0.777238,0.09419589,5.397027,1.83823,19.45722,1.790155,19.46167,4.732595E-09
27.95831,-22.0745,0.777153,0.094042,5.388209,1.835314,19.45833,1.78482,19.46299,4.846877E-09
27.96831,-22.07356,0.777066,0.09388428,5.379173,1.832324,19.45946,1.779359,19.46435,4.96056E-09
27.97831,-22.0726,0.7769771,0.09372272,5.369916,1.829261,19.46062,1.773774,19.46573,5.073633E-09
27.98831,-22.07161,0.7768862,0.09355766,5.360459,1.826131,19.4618,1.768072,19.46714,5.186082E-09
27.9983,-22.0706,0.7767935,0.09338877,5.350782,1.822928,19.463,1.762247,19.46858,5.297895E-09
28.0083,-22.06957,0.7766988,0.09321637,5.340904,1.819658,19.46423,1.756306,19.47005,5.409062E-09
28.0183,-22.06852,0.7766023,0.09304013,5.330807,1.816315,19.46548,1.750243,19.47154,5.519567E-09
28.0283,-22.06744,0.7765039,0.09286039,5.320508,1.812904,19.46675,1.744066,19.47306,5.629401E-09
28.0383,-22.06635,0.7764036,0.09267682,5.30999,1.80942,19.46805,1.737769,19.4746,5.738551E-09
28.0483,-22.06523,0.7763016,0.09248974,5.299272,1.805869,19.46937,1.731359,19.47617,5.847007E-09
28.05829,-22.06409,0.7761977,0.09229916,5.288352,1.80225,19.47071,1.724837,19.47776,5.954755E-09
28.06829,-22.06293,0.7760921,0.09210474,5.277213,1.798558,19.47206,1.718197,19.47938,6.061787E-09
28.07829,-22.06175,0.7759847,0.09190682,5.265872,1.794799,19.47345,1.711446,19.48102,6.16809E-09
28.08829,-22.06054,0.7758756,0.09170537,5.254331,1.790972,19.47485,1.704585,19.48268,6.273654E-09
28.09829,-22.05932,0.7757648,0.09150044,5.242589,1.787078,19.47627,1.697616,19.48437,6.378468E-09
28.10829,-22.05807,0.7756522,0.09129199,5.230646,1.783116,19.47771,1.690538,19.48608,6.482521E-09
28.11828,-22.05681,0.775538,0.09108002,5.218501,1.779086,19.47918,1.683352,19.48781,6.585806E-09
28.12828,-22.05552,0.7754222,0.09086455,5.206155,1.774989,19.48066,1.67606,19.48956,6.68831E-09
28.13828,-22.05421,0.7753047,0.09064558,5.193609,1.770825,19.48216,1.668663,19.49133,6.790024E-09
28.14828,-22.05288,0.7751856,0.0904231,5.180862,1.766592,19.48368,1.66116,19.49312,6.890938E-09
28.15828,-22.05153,0.7750649,0.09019711,5.167913,1.762292,19.48522,1.653553,19.49494,6.991046E-09
28.16828,-22.05016,0.7749426,0.08996761,5.154764,1.757924,19.48678,1.645844,19.49677,7.090334E-09
28.17827,-22.04877,0.7748188,0.08973461,5.141414,1.753489,19.48835,1.638032,19.49862,7.188794E-09
28.18827,-22.04736,0.7746935,0.08949842,5.127882,1.748991,19.48994,1.630124,19.50049,7.286421E-09
28.19827,-22.04592,0.7745668,0.08925872,5.114148,1.744426,19.49155,1.622116,19.50238,7.383204E-09
28.20827,-22.04447,0.7744385,0.08901583,5.100232,1.739799,19.49318,1.614015,19.50429,7.479132E-09
28.21827,-22.043,0.7743088,0.08876944,5.086114,1.735104,19.49482,1.605815,19.50621,7.574202E-09
28.22827,-22.04151,0.7741777,0.08851986,5.071815,1.730347,19.49648,1.597523,19.50815,7.668403E-09
28.23826,-22.04,0.7740451,0.08826678,5.057314,1.725523,19.49815,1.589134,19.5101,7.761729E-09
28.24826,-22.03846,0.7739112,0.08801051,5.042631,1.720636,19.49984,1.580656,19.51207,7.854173E-09
28.25826,-22.03691,0.7737759,0.08775074,5.027747,1.715681,19.50154,1.572082,19.51406,7.945724E-09
28.26826,-22.03534,0.7736394,0.08748778,5.012681,1.710664,19.50326,1.56342,19.51606,8.03638E-09
28.27826,-22.03375,0.7735015,0.08722163,4.997431,1.705584,19.50499,1.554671,19.51807,8.12613E-09
28.28826,-22.03214,0.7733623,0.0869523,4.982,1.700443,19.50673,1.545836,19.52009,8.21497E-09
28.29825,-22.03051,0.7732219,0.08667979,4.966386,1.69524,19.50849,1.536916,19.52213,8.302893E-09
28.30825,-22.02886,0.7730803,0.08640409,4.950589,1.689974,19.51026,1.527912,19.52419,8.389892E-09
28.31825,-22.02719,0.7729375,0.08612519,4.93461,1.684646,19.51205,1.518824,19.52625,8.475966E-09
28.32825,-22.02551,0.7727935,0.08584312,4.918448,1.679256,19.51384,1.509653,19.52832,8.5611E-09
28.33825,-22.0238,0.7726483,0.08555786,4.902104,1.673803,19.51565,1.500401,19.53041,8.645297E-09
28.34825,-22.02208,0.7725021,0.08526942,4.885578,1.668289,19.51747,1.491069,19.5325,8.728548E-09
28.35824,-22.02034,0.7723547,0.0849778,4.868869,1.662711,19.5193,1.481657,19.53461,8.81085E-09
28.36824,-22.01858,0.7722063,0.08468331,4.851996,1.657078,19.52114,1.472172,19.53672,8.892195E-09
28.37824,-22.0168,0.7720568,0.08438564,4.834941,1.651382,19.52299,1.46261,19.53884,8.972581E-09
28.38824,-22.015,0.7719063,0.08408479,4.817703,1.645623,19.52485,1.452971,19.54098,9.052001E-09
28.39824,-22.01318,0.7717549,0.08378106,4.800302,1.639808,19.52672,1.443262,19.54311,9.130455E-09
28.40824,-22.01135,0.7716025,0.08347449,4.782736,1.633937,19.5286,1.433485,19.54526,9.207935E-09
28.41823,-22.0095,0.7714491,0.08316471,4.764987,1.628002,19.53049,1.423633,19.54741,9.284439E-09
28.42823,-22.00763,0.7712948,0.08285208,4.747075,1.622012,19.53238,1.413715,19.54957,9.359963E-09
28.43823,-22.00574,0.7711397,0.08253659,4.728999,1.615964,19.53428,1.403731,19.55173,9.434505E-09
28.44823,-22.00384,0.7709837,0.08221792,4.71074,1.609854,19.5362,1.393675,19.5539,9.508061E-09
28.45823,-22.00191,0.7708269,0.08189638,4.692317,1.603688,19.53811,1.383556,19.55608,9.580627E-09
28.46823,-21.99997,0.7706692,0.08157198,4.67373,1.597464,19.54004,1.373374,19.55825,9.652203E-09
28.47822,-21.99802,0.7705109,0.08124471,4.654979,1.591184,19.54197,1.363129,19.56043,9.722783E-09
28.48822,-21.99604,0.7703517,0.08091459,4.636065,1.584847,19.54391,1.352823,19.56262,9.792367E-09
28.49822,-21.99405,0.7701918,0.08058193,4.617004,1.57846,19.54585,1.342462,19.5648,9.860953E-09
28.50822,-21.99205,0.7700313,0.0802464,4.59778,1.572016,19.54779,1.332043,19.56699,9.928535E-09
28.51822,-21.99002,0.76987,0.079908,4.578391,1.565514,19.54975,1.321565,19.56918,9.995119E-09
28.52822,-21.98798,0.7697082,0.07956707,4.558857,1.558963,19.5517,1.311035,19.57137,1.00607E-08
28.53821,-21.98593,0.7695457,0.07922327,4.539159,1.552354,19.55366,1.300449,19.57356,1.012527E-08
28.54821,-21.98386,0.7693827,0.07887693,4.519315,1.545694,19.55562,1.289813,19.57575,1.018884E-08
28.55821,-21.98177,0.7692191,0.07852773,4.499307,1.538978,19.55759,1.279122,19.57794,1.02514E-08
28.56821,-21.97966,0.769055,0.07817598,4.479154,1.53221,19.55956,1.268383,19.58013,1.031295E-08
28.57821,-21.97754,0.7688904,0.07782138,4.458837,1.525386,19.56153,1.257591,19.58232,1.03735E-08
28.58821,-21.97541,0.7687253,0.07746425,4.438375,1.51851,19.5635,1.246754,19.58451,1.043303E-08
28.5982,-21.97326,0.7685598,0.07710456,4.417766,1.511584,19.56548,1.235871,19.58669,1.049156E-08
28.6082,-21.97109,0.7683938,0.07674233,4.397012,1.504607,19.56745,1.224943,19.58887,1.054908E-08
28.6182,-21.96891,0.7682275,0.07637756,4.376112,1.497578,19.56943,1.213973,19.59105,1.060559E-08
28.6282,-21.96671,0.7680607,0.07601025,4.355066,1.490499,19.57141,1.202959,19.59322,1.066109E-08
28.6382,-21.9645,0.7678937,0.0756404,4.333876,1.483369,19.57338,1.191904,19.59539,1.071559E-08
28.6482,-21.96227,0.7677264,0.07526834,4.312558,1.476193,19.57536,1.180814,19.59756,1.076908E-08
28.65819,-21.96003,0.7675588,0.07489372,4.291094,1.468967,19.57733,1.169684,19.59971,1.082156E-08
28.66819,-21.95777,0.767391,0.07451657,4.269485,1.461689,19.57931,1.158515,19.60187,1.087304E-08
28.67819,-21.9555,0.7672229,0.0741372,4.247748,1.454367,19.58128,1.147314,19.60402,1.092352E-08
28.68819,-21.95322,0.7670546,0.07375528,4.225866,1.446993,19.58325,1.136075,19.60616,1.097299E-08
28.69819,-21.95092,0.7668861,0.07337115,4.203857,1.439574,19.58522,1.124805,19.60829,1.102146E-08
28.70819,-21.94861,0.7667175,0.07298447,4.181702,1.432104,19.58719,1.1135,19.61042,1.106894E-08
28.71818,-21.94628,0.7665488,0.07259558,4.15942,1.42459,19.58916,1.102165,19.61254,1.111542E-08
28.72818,-21.94394,0.7663799,0.07220446,4.137011,1.417029,19.59112,1.090802,19.61465,1.11609E-08
28.73818,-21.94159,0.766211,0.07181113,4.114475,1.409424,19.59307,1.079412,19.61675,1.120539E-08
28.74818,-21.93922,0.7660421,0.07141557,4.091811,1.401774,19.59503,1.067995,19.61884,1.124889E-08
28.75818,-21.93684,0.7658731,0.07101779,4.06902,1.394078,19.59698,1.056552,19.62093,1.129141E-08
28.76818,-21.93444,0.7657042,0.0706178,4.046102,1.386338,19.59892,1.045084,19.623,1.133294E-08
28.77817,-21.93204,0.7655352,0.07021558,4.023057,1.378552,19.60086,1.033592,19.62507,1.137349E-08
28.78817,-21.92962,0.7653664,0.06981115,3.999884,1.370721,19.60279,1.022076,19.62712,1.141305E-08
28.79817,-21.92719,0.7651976,0.06940481,3.976603,1.362851,19.60472,1.010543,19.62916,1.145165E-08
28.80817,-21.92474,0.765029,0.06899626,3.953194,1.354936,19.60665,0.9989873,19.6312,1.148927E-08
28.81817,-21.92228,0.7648605,0.0685858,3.929677,1.346982,19.60856,0.9874166,19.63322,1.152592E-08
28.82817,-21.91981,0.7646922,0.06817313,3.906032,1.338982,19.61047,0.9758251,19.63522,1.156161E-08
28.83816,-21.91733,0.764524,0.06775855,3.882279,1.330944,19.61238,0.9642195,19.63722,1.159633E-08
28.84816,-21.91484,0.7643561,0.06734175,3.858398,1.32286,19.61427,0.9525944,19.6392,1.16301E-08
28.85816,-21.91233,0.7641885,0.06692305,3.834409,1.314737,19.61616,0.9409565,19.64118,1.166291E-08
28.86816,-21.90981,0.764021,0.06650245,3.81031,1.306575,19.61804,0.9293066,19.64313,1.169477E-08
28.87816,-21.90728,0.7638539,0.06607996,3.786103,1.298373,19.61991,0.9176456,19.64507,1.172568E-08
28.88815,-21.90474,0.7636871,0.06565557,3.761787,1.290133,19.62178,0.9059737,19.64701,1.175565E-08
28.89815,-21.90219,0.7635206,0.06522927,3.737362,1.281854,19.62363,0.8942916,19.64892,1.178469E-08
28.90815,-21.89963,0.7633545,0.06480107,3.712828,1.273535,19.62548,0.8826,19.65082,1.181279E-08
28.91815,-21.89705,0.7631887,0.06437129,3.688203,1.265184,19.62732,0.8709057,19.6527,1.183996E-08
28.92815,-21.89447,0.7630234,0.06393961,3.66347,1.256793,19.62914,0.859203,19.65458,1.186622E-08
28.93815,-21.89187,0.7628585,0.06350603,3.638628,1.248363,19.63096,0.8474926,19.65643,1.189155E-08
28.94814,-21.88927,0.7626941,0.06307087,3.613695,1.2399,19.63277,0.8357815,19.65827,1.191596E-08
28.95814,-21.88665,0.7625301,0.06263382,3.588654,1.231398,19.63457,0.8240637,19.66009,1.193947E-08
28.96814,-21.88403,0.7623667,0.06219518,3.563521,1.222864,19.63635,0.8123459,19.6619,1.196207E-08
28.97814,-21.88139,0.7622037,0.06175496,3.538298,1.214296,19.63813,0.8006287,19.66369,1.198378E-08
28.98814,-21.87874,0.7620413,0.06131315,3.512985,1.205695,19.63989,0.7889127,19.66546,1.200459E-08
28.99814,-21.87609,0.7618795,0.06086946,3.487563,1.197055,19.64164,0.7771922,19.66722,1.202451E-08
29.00813,-21.87342,0.7617183,0.06042418,3.46205,1.188382,19.64338,0.765474,19.66896,1.204356E-08
29.01813,-21.87074,0.7615576,0.05997731,3.436447,1.179676,19.64511,0.7537585,19.67068,1.206172E-08
29.02813,-21.86806,0.7613977,0.05952887,3.410753,1.170937,19.64683,0.7420462,19.67239,1.207901E-08
29.03813,-21.86537,0.7612383,0.05907916,3.384987,1.162171,19.64853,0.7303437,19.67407,1.209544E-08
29.04813,-21.86266,0.7610797,0.05862788,3.35913,1.153373,19.65022,0.7186455,19.67574,1.2111E-08
29.05813,-21.85995,0.7609217,0.05817501,3.333183,1.144541,19.6519,0.7069516,19.67739,1.212572E-08
29.06812,-21.85723,0.7607645,0.05772088,3.307163,1.135683,19.65356,0.6952689,19.67902,1.213958E-08
29.07812,-21.8545,0.760608,0.05726517,3.281053,1.126791,19.65521,0.6835918,19.68063,1.21526E-08
29.08812,-21.85176,0.7604522,0.0568082,3.25487,1.117873,19.65685,0.6719267,19.68222,1.216478E-08
29.09812,-21.84902,0.7602972,0.05634965,3.228597,1.108922,19.65848,0.6602679,19.68379,1.217614E-08
29.10812,-21.84626,0.760143,0.05588984,3.202252,1.099945,19.66009,0.6486219,19.68535,1.218667E-08
29.11812,-21.8435,0.7599897,0.05542877,3.175834,1.09094,19.66168,0.6369892,19.68688,1.219638E-08
29.12811,-21.84073,0.7598372,0.05496643,3.149344,1.081909,19.66326,0.6253699,19.6884,1.220528E-08
29.13811,-21.83796,0.7596855,0.05450283,3.122782,1.072851,19.66483,0.6137649,19.68989,1.221337E-08
29.14811,-21.83517,0.7595347,0.05403797,3.096147,1.063767,19.66638,0.6021738,19.69136,1.222067E-08
29.15811,-21.83238,0.7593848,0.05357184,3.06944,1.054655,19.66791,0.5905975,19.69282,1.222717E-08
29.16811,-21.82958,0.7592358,0.05310446,3.042661,1.045518,19.66943,0.5790364,19.69425,1.223289E-08
29.17811,-21.82677,0.7590877,0.05263581,3.01581,1.036353,19.67094,0.5674903,19.69566,1.223783E-08
29.1881,-21.82396,0.7589406,0.0521659,2.988886,1.027162,19.67243,0.5559599,19.69706,1.2242E-08
29.1981,-21.82113,0.7587945,0.05169505,2.961908,1.01795,19.6739,0.5444517,19.69843,1.224539E-08
29.2081,-21.81831,0.7586493,0.05122293,2.934858,1.008712,19.67536,0.5329596,19.69978,1.224803E-08
29.2181,-21.81547,0.7585051,0.05074987,2.907753,0.9994532,19.6768,0.5214901,19.70111,1.224992E-08
29.2281,-21.81263,0.7583619,0.05027555,2.880577,0.9901679,19.67822,0.5100373,19.70242,1.225106E-08
29.2381,-21.80978,0.7582198,0.04980029,2.853346,0.9808624,19.67963,0.4986078,19.7037,1.225146E-08
29.24809,-21.80693,0.7580788,0.04932408,2.826061,0.9715363,19.68102,0.4872017,19.70497,1.225113E-08
29.25809,-21.80407,0.7579387,0.04884693,2.798723,0.9621901,19.6824,0.4758192,19.70621,1.225007E-08
29.26809,-21.8012,0.7577998,0.04836883,2.77133,0.9528234,19.68376,0.4644606,19.70743,1.224829E-08
29.27809,-21.79833,0.7576619,0.04788979,2.743883,0.9434364,19.6851,0.4531261,19.70864,1.22458E-08
29.28809,-21.79546,0.7575252,0.04740981,2.716382,0.9340293,19.68642,0.4418159,19.70981,1.224261E-08
29.29809,-21.79258,0.7573896,0.04692888,2.688827,0.9246017,19.68773,0.43053,19.71097,1.223871E-08
29.30808,-21.78969,0.7572551,0.04644701,2.661217,0.915154,19.68901,0.419269,19.71211,1.223413E-08
29.31808,-21.78679,0.7571218,0.04596419,2.633554,0.9056859,19.69029,0.4080326,19.71322,1.222886E-08
29.32808,-21.7839,0.7569897,0.04548074,2.605855,0.8962038,19.69154,0.3968275,19.71431,1.222291E-08
29.33808,-21.78099,0.7568586,0.04499636,2.578101,0.8867016,19.69277,0.3856475,19.71538,1.221629E-08
29.34808,-21.77809,0.7567288,0.04451134,2.550312,0.8771854,19.69399,0.3744991,19.71643,1.2209E-08
29.35808,-21.77518,0.7566003,0.04402539,2.522469,0.8676491,19.69519,0.3633759,19.71746,1.220106E-08
29.36807,-21.77226,0.7564729,0.04353881,2.49459,0.8580988,19.69637,0.3522846,19.71846,1.219246E-08
29.37807,-21.76934,0.7563468,0.0430516,2.466675,0.8485346,19.69753,0.341225,19.71944,1.218323E-08
29.38807,-21.76641,0.7562219,0.04256344,2.438706,0.8389502,19.69868,0.3301911,19.7204,1.217336E-08
29.39807,-21.76348,0.7560983,0.04207466,2.410701,0.829352,19.6998,0.3191892,19.72134,1.216285E-08
29.40807,-21.76055,0.7559759,0.04158526,2.38266,0.81974,19.70091,0.3082194,19.72225,1.215173E-08
29.41807,-21.75761,0.7558548,0.04109522,2.354583,0.8101141,19.702,0.2972819,19.72314,1.213999E-08
29.42806,-21.75467,0.755735,0.04060456,2.32647,0.8004745,19.70307,0.2863767,19.72401,1.212764E-08
29.43806,-21.75173,0.7556165,0.04011328,2.298321,0.790821,19.70412,0.2755036,19.72486,1.211469E-08
29.44806,-21.74878,0.7554993,0.03962168,2.270155,0.7811601,19.70515,0.2646692,19.72569,1.210114E-08
29.45806,-21.74583,0.7553834,0.03912946,2.241953,0.7714854,19.70617,0.2538673,19.72649,1.208701E-08
29.46806,-21.74287,0.7552689,0.03863661,2.213715,0.761797,19.70716,0.2430976,19.72727,1.20723E-08
29.47806,-21.73992,0.7551557,0.03814345,2.185459,0.752101,19.70813,0.2323666,19.72803,1.205701E-08
29.48805,-21.73696,0.7550438,0.03764967,2.157167,0.7423915,19.70909,0.2216679,19.72877,1.204115E-08
29.49805,-21.734,0.7549333,0.03715558,2.128858,0.7326745,19.71002,0.211008,19.72948,1.202474E-08
29.50805,-21.73103,0.7548242,0.03666085,2.100512,0.7229438,19.71094,0.2003804,19.73017,1.200777E-08
29.51805,-21.72806,0.7547164,0.03616582,2.072149,0.7132059,19.71184,0.1897914,19.73084,1.199026E-08
29.52805,-21.72509,0.7546101,0.03567048,2.043768,0.7034605,19.71272,0.1792409,19.73149,1.197221E-08
29.53805,-21.72212,0.7545051,0.03517484,2.01537,0.6937079,19.71358,0.1687293,19.73212,1.195361E-08
29.54804,-21.71915,0.7544015,0.03467888,1.986953,0.683948,19.71442,0.1582559,19.73272,1.19345E-08
29.55804,-21.71617,0.7542993,0.0341826,1.958519,0.6741807,19.71523,0.1478211,19.7333,1.191487E-08
29.56804,-21.71319,0.7541986,0.03368603,1.930067,0.6644062,19.71604,0.1374246,19.73386,1.189472E-08
29.57804,-21.71021,0.7540993,0.03318914,1.901598,0.6546246,19.71682,0.1270665,19.7344,1.187407E-08
29.58804,-21.70723,0.7540014,0.03269194,1.87311,0.6448357,19.71758,0.1167465,19.73492,1.185292E-08
29.59804,-21.70425,0.753905,0.03219443,1.844605,0.6350395,19.71832,0.1064646,19.73542,1.183128E-08
29.60803,-21.70127,0.75381,0.03169693,1.816101,0.6252426,19.71904,0.09622735,19.73589,1.180915E-08
29.61803,-21.69828,0.7537164,0.03119912,1.787578,0.6154385,19.71975,0.08602792,19.73634,1.178654E-08
29.62803,-21.6953,0.7536243,0.03070132,1.759056,0.6056335,19.72043,0.07587254,19.73677,1.176346E-08
29.63803,-21.69231,0.7535337,0.03020321,1.730516,0.5958214,19.72109,0.06575501,19.73718,1.173992E-08
29.64803,-21.68932,0.7534445,0.0297051,1.701977,0.5860085,19.72174,0.05568123,19.73757,1.171591E-08
29.65803,-21.68633,0.7533568,0.02920668,1.67342,0.5761886,19.72236,0.04564506,19.73793,1.169146E-08
29.66802,-21.68335,0.7532705,0.02870828,1.644863,0.5663679,19.72296,0.03565246,19.73828,1.166655E-08
29.67802,-21.68036,0.7531857,0.02820987,1.616307,0.5565464,19.72355,0.02570331,19.7386,1.164121E-08
29.68802,-21.67737,0.7531025,0.02771148,1.587751,0.5467243,19.72411,0.01579762,19.7389,1.161543E-08
29.69802,-21.67438,0.7530207,0.02721309,1.559195,0.5369014,19.72466,0.005934954,19.73919,1.158923E-08
29.70802,-21.67139,0.7529404,0.0267147,1.53064,0.5270779,19.72519,-0.003884673,19.73945,1.15626E-08
29.71802,-21.6684,0.7528616,0.02621633,1.502085,0.5172538,19.72569,-0.01366138,19.73969,1.153556E-08
29.72801,-21.66541,0.7527843,0.02571796,1.473531,0.507429,19.72618,-0.02339554,19.73991,1.150811E-08
29.73801,-21.66242,0.7527085,0.0252196,1.444977,0.4976036,19.72665,-0.03308716,19.74011,1.148026E-08
29.74801,-21.65944,0.7526342,0.02472124,1.416423,0.4877777,19.7271,-0.04273659,19.74029,1.145201E-08
29.75801,-21.65645,0.7525614,0.02422321,1.387888,0.4779575,19.72753,-0.0523375,19.74045,1.142337E-08
29.76801,-21.65346,0.7524901,0.02372518,1.359353,0.4681367,19.72793,-0.06189653,19.74059,1.139435E-08
29.77801,-21.65048,0.7524203,0.02322748,1.330837,0.4583217,19.72832,-0.07140765,19.74071,1.136495E-08
29.788,-21.64749,0.752352,0.02272978,1.302321,0.4485062,19.72869,-0.08087721,19.7408,1.133517E-08
29.798,-21.64451,0.7522852,0.02223241,1.273823,0.4386965,19.72905,-0.09029946,19.74089,1.130504E-08
29.808,-21.64153,0.75222,0.02173504,1.245326,0.4288865,19.72938,-0.09968048,19.74095,1.127454E-08
29.818,-21.63854,0.7521562,0.021238,1.216848,0.4190822,19.72969,-0.1090145,19.74099,1.124369E-08
29.828,-21.63556,0.752094,0.02074128,1.188388,0.4092838,19.72999,-0.1183016,19.74101,1.121249E-08
29.838,-21.63259,0.7520332,0.02024456,1.159928,0.3994851,19.73026,-0.1275484,19.74101,1.118095E-08
29.84799,-21.62961,0.751974,0.01974817,1.131487,0.3896923,19.73052,-0.1367488,19.74099,1.114907E-08
29.85799,-21.62663,0.7519163,0.0192521,1.103064,0.3799054,19.73076,-0.1459031,19.74096,1.111687E-08
29.86799,-21.62366,0.7518601,0.01875635,1.07466,0.3701245,19.73098,-0.1550114,19.7409,1.108433E-08
29.87799,-21.62069,0.7518055,0.01826092,1.046274,0.3603495,19.73117,-0.1640742,19.74083,1.105148E-08
