cubeJuliaTimeStep, cubeRomeo.position.x, cubeRomeo.velocity.x,cubeRomeo.mass, cubeRomeoImpulse, cubeRomeoKinetic, cubeJulia.position.x, cubeJulia.velocity.x,cubeJulia.mass, cubeJuliaImpulse, velocityEnd, cubeKineticEnd, forceOnJulia, GesamtImpluls, ImpulsCheck }
8.680009,2.431048,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.700009,2.390249,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.72001,2.34945,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.74001,2.308651,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.760011,2.267853,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.780011,2.227054,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.800012,2.186255,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.820012,2.145456,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.840013,2.104657,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.860013,2.063858,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.880013,2.023059,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.900014,1.98226,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.920014,1.941461,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.940015,1.900662,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.960015,1.859864,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.980016,1.819065,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.000016,1.778266,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.020017,1.737467,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.040017,1.696668,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.060018,1.655869,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.080018,1.61507,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.100019,1.574271,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.120019,1.533472,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.140019,1.492673,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.16002,1.451874,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.18002,1.411076,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.200021,1.370277,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.220021,1.329478,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.240022,1.288679,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.260022,1.24788,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.280023,1.207081,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.300023,1.166282,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.320024,1.125483,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.340024,1.084684,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.360024,1.043885,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.380025,1.003087,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.400025,0.9622876,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.420026,0.9214886,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.440026,0.8806897,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.460027,0.8398907,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.480027,0.7990918,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.500028,0.7582928,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.520028,0.7174938,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.540029,0.6766949,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.560029,0.6358959,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.580029,0.5950969,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.60003,0.554298,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.62003,0.513499,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.640031,0.4727001,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.660031,0.4319011,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.680032,0.3911021,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.700032,0.3503032,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.720033,0.3095042,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.740033,0.2687052,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.760034,0.2279063,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.780034,0.1871073,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.800035,0.1463084,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.820035,0.1055094,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.840035,0.06471044,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.860036,0.02391148,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.880036,-0.01688748,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.900037,-0.05768644,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.920037,-0.0984854,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.940038,-0.1392844,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.960038,-0.1800833,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
9.980039,-0.2208823,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.00004,-0.2616812,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.02004,-0.3024802,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.04004,-0.3432792,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.06004,-0.3840781,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.08004,-0.4248771,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.10004,-0.465676,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.12004,-0.506475,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.14004,-0.5472739,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.16004,-0.5880729,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.18004,-0.6288719,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.20004,-0.6696708,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.22004,-0.7104698,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.24004,-0.7512687,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.26005,-0.7920677,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.28005,-0.8328667,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.30005,-0.8736656,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.32005,-0.9144646,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.34005,-0.9552636,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.36005,-0.9960625,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.38005,-1.036861,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.40005,-1.07766,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.42005,-1.118459,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.44005,-1.159258,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.46005,-1.200057,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.48005,-1.240856,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.50005,-1.281655,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.52005,-1.322454,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.54005,-1.363253,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.56005,-1.404052,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.58005,-1.44485,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.60005,-1.485649,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.62005,-1.526448,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.64005,-1.567247,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.66005,-1.608046,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.68005,-1.648845,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.70006,-1.689644,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.72006,-1.730443,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.74006,-1.771242,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.76006,-1.812041,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.78006,-1.852839,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.80006,-1.893638,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.82006,-1.934437,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.84006,-1.975236,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.86006,-2.016035,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.88006,-2.056834,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.90006,-2.097633,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.92006,-2.138432,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.94006,-2.179231,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.96006,-2.22003,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
10.98006,-2.260828,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.00006,-2.301627,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.02006,-2.342426,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.04006,-2.383225,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.06006,-2.424024,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.08006,-2.464823,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.10006,-2.505622,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.12006,-2.546421,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.14007,-2.58722,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.16007,-2.628019,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.18007,-2.668818,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.20007,-2.709616,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.22007,-2.750415,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.24007,-2.791214,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.26007,-2.832013,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.28007,-2.872812,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.30007,-2.913611,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.32007,-2.95441,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.34007,-2.995209,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.36007,-3.036008,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.38007,-3.076807,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.40007,-3.117605,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.42007,-3.158404,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.44007,-3.199203,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.46007,-3.240002,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.48007,-3.280801,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.50007,-3.3216,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.52007,-3.362399,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.54007,-3.403198,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.56007,-3.443997,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.58008,-3.484796,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.60008,-3.525594,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.62008,-3.566393,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.64008,-3.607192,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.66008,-3.647991,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.68008,-3.68879,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.70008,-3.729589,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.72008,-3.770388,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.74008,-3.811187,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.76008,-3.851986,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.78008,-3.892785,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.80008,-3.933583,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.82008,-3.974382,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.84008,-4.015182,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.86008,-4.055981,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.88008,-4.09678,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.90008,-4.137579,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.92008,-4.178378,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.94008,-4.219177,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.96008,-4.259976,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
11.98008,-4.300776,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.00008,-4.341575,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.02009,-4.382374,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.04009,-4.423173,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.06009,-4.463972,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.08009,-4.504771,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.10009,-4.54557,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.12009,-4.58637,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.14009,-4.627169,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.16009,-4.667968,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.18009,-4.708767,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.20009,-4.749566,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.22009,-4.790365,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.24009,-4.831164,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.26009,-4.871964,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.28009,-4.912763,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.30009,-4.953562,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.32009,-4.994361,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.34009,-5.03516,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.36009,-5.075959,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.38009,-5.116758,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.40009,-5.157557,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.42009,-5.198357,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.44009,-5.239156,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.4601,-5.279955,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.4801,-5.320754,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.5001,-5.361553,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.5201,-5.402352,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.5401,-5.443151,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.5601,-5.483951,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.5801,-5.52475,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.6001,-5.565549,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.6201,-5.606348,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.6401,-5.647147,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.6601,-5.687946,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.6801,-5.728745,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.7001,-5.769545,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.7201,-5.810344,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.7401,-5.851143,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.7601,-5.891942,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.7801,-5.932741,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.8001,-5.97354,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.8201,-6.014339,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.8401,-6.055139,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.8601,-6.095938,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.88011,-6.136737,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.90011,-6.177536,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.92011,-6.218335,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
